id,title,price,comment,shopName,url,img
100143602666,小米（MI）Redmi Note 14 Pro+ 第三代骁龙7s IP68防尘防水 6200mAh大电量 12GB+256GB 子夜黑 红米5G,1899.00,10万+,小米京东自营旗舰店,https://item.jd.com/100143602666.html,jfs/t1/242215/24/26051/53964/674b2eedFfa11b7ca/bed30b84f69f796f.jpg.avif
100136756548,荣耀X60i 轻薄长续航 高亮OLED护眼大屏 IP64整机防水 十面抗摔耐跌 AI 5G,1444.00,5000+,荣耀通讯京东自营专区,https://item.jd.com/100136756548.html,jfs/t1/224060/14/15802/57090/66b9be66F38754b4d/9aba128a1a43a782.jpg.avif
100058376970,荣耀Magic V2 折叠屏 超轻薄设计 零风险调光护眼双屏 骁龙8Gen2领先版 16+256 雅黑色 5G AI智能,6399.00,2万+,荣耀京东自营旗舰店,https://item.jd.com/100058376970.html,jfs/t1/239789/11/24303/86423/674a8a30F3a4e9130/25c8359454efbe37.jpg.avif
10115678658407,荣耀显通M60Pro,899.00,5000+,荣耀显通数码旗舰店,https://item.jd.com/10115678658407.html,jfs/t1/178545/6/48094/85807/66ed2318F46629320/c27126d819d2abc9.png.avif
100096528861,vivo Y200i 8GB+256GB 星夜黑 轻薄6000mAh 120Hz金刚护眼屏 双扬300%大音量 5G 拍照,999.00,5万+,vivo京东自营官方旗舰店,https://item.jd.com/100096528861.html,jfs/t1/174540/14/51757/57833/6734799cF987eb838/a4359b782e3ec676.jpg.avif
100102316023,华为畅享 70S 6.75英寸AOD护眼大屏 8GB+256GB雪域白 鸿蒙智能,1029.00,2万+,京东手机自营旗舰店,https://item.jd.com/100102316023.html,jfs/t1/179651/35/51400/44195/6731a076F1440a2ce/25511c50ef3250d7.jpg.avif
100143837568,小米（MI）Redmi Note14 5G 金刚品质 5110mAh大电量 大光圈超感相机 8GB+128GB 子夜黑 小米红米,1199.00,5万+,小米京东自营旗舰店,https://item.jd.com/100143837568.html,jfs/t1/234399/20/31005/46907/67498bfcFdaaa96ba/57a293982141b78e.jpg.avif
100088001788,小米（MI）Redmi Note13Pro 新2亿像素 1.5K高光屏 骁龙7s 移动平台 67W闪充 8GB+256GB 星沙白 小米红米,1279.00,10万+,小米移动京东自营旗舰店,https://item.jd.com/100088001788.html,jfs/t1/243245/11/2458/41752/659d0bc2Fb783a0dc/341f163375de16e3.jpg.avif
100146132190,OPPO Find X8 Pro 16GB+512GB 漫步云端 天玑9400 双潜望长焦 四主摄 5910mAh冰川电池 5G 拍照 AI,5999.00,1万+,OPPO京东自营官方旗舰店,https://item.jd.com/100146132190.html,jfs/t1/240694/15/22583/57556/67289071F33091984/385af7bc8f342159.jpg.avif
100117508435,小米（MI）Redmi 12 5G 骁龙4第二代 双面玻璃机身 5000mAh大电量 6GB+128GB 星岩灰 SU7,666.00,5000+,京东手机自营旗舰店,https://item.jd.com/100117508435.html,jfs/t1/134415/32/51198/29573/6732e848Fa00d0212/b18dab9a11e03e1e.jpg.avif
100126552519,OPPO Reno13 12GB+256GB 蝶蝶紫 超美小直屏 AI高清实况照片 IP69满级防水 双芯抢网 5G智能拍照,2699.00,5000+,OPPO京东自营官方旗舰店,https://item.jd.com/100126552519.html,jfs/t1/220457/1/50267/72728/674fc329Ffbd1f3ab/9a2d6b4db218745c.jpg.avif
10115679390344,荣耀显通M60PRO,699.00,2000+,荣耀显通数码旗舰店,https://item.jd.com/10115679390344.html,jfs/t1/245547/17/18696/95316/66ed431aFa11e618f/edbe3c8c27a60d7e.png.avif
100081538622,荣耀90 GT 第二代骁龙8旗舰芯 超凡帧画引擎 荣耀绿洲护眼屏 5000mAh轻薄长续航 OIS 12+256 GT蓝 5G直屏,1999.00,50万+,荣耀京东自营旗舰店,https://item.jd.com/100081538622.html,jfs/t1/194157/1/53700/49420/674a86fcF661d7add/53d38ea268fad1d9.jpg.avif
100119733803,荣耀Play9C 新款 5200mAh超能长续航 SGS认证抗跌耐摔 90Hz护眼灵动屏 8GB+256GB 碧空蓝 5G AI,949.00,5000+,荣耀京东自营旗舰店,https://item.jd.com/100119733803.html,jfs/t1/184373/26/47803/45114/66ed7358F1f9586e3/be4d432ac4924ad6.png.avif
100150014126,荣耀Magic7 Pro 2亿像素超高清潜望长焦 骁龙8至尊版 3D人脸解锁 16+512 月影灰 5G 拍照 AI,6199.00,2万+,荣耀京东自营旗舰店,https://item.jd.com/100150014126.html,jfs/t1/217068/11/51040/64237/674d9552F08405881/9dc03a75d894de85.jpg.avif
100072047206,华为/HUAWEI nova 11 SE前后双高清摄像,1310.00,去看二手,华为京东自营官方旗舰店,https://item.jd.com/100072047206.html,jfs/t1/198432/16/48319/53527/67418bbcFeb82b3ab/e467130fc47bc9ac.jpg.avif
100121120199,荣耀X60 Pro 十面抗摔防水耐磨 6600mAh青海湖电池 荣耀绿洲护眼屏 8+256 天海青 5G AI 新品,1699.00,5万+,荣耀京东自营旗舰店,https://item.jd.com/100121120199.html,jfs/t1/178237/22/54834/65375/674a9eecFc612bb89/7afcb1c65cc77e40.jpg.avif
10118836287476,HANUWEI,799.00,500+,华曜通顺手机专营店,https://item.jd.com/10118836287476.html,jfs/t1/65791/4/26811/68995/66cde60bFf0fe9646/7167861c50edb68f.jpg.avif
100104544150,荣耀X50 第一代骁龙6芯片 1.5K超清护眼硬核曲屏 5800mAh超耐久大电池 5G,1225.00,5万+,荣耀通讯京东自营专区,https://item.jd.com/100104544150.html,jfs/t1/221287/13/38364/56300/66039317F487aa2fc/fee2c87b9e9893b9.jpg.avif
100042176616,小米【6万+人加购】红米12C Helio G85 性能芯 5000万高清双摄 6GB+128GB 暗影黑 小米红米,600.00,2万+,京东手机自营旗舰店,https://item.jd.com/100042176616.html,jfs/t1/219056/35/47639/32368/6732db70Ff0bc4222/0db11435b335fe55.jpg.avif
100125117966,机械革命无界15X暴风雪( R7-8845HS 32G 1T 99Wh 120Hz 2.5K 高色域)轻薄本办公商务本游戏本,4998.00,5万+,机械革命京东自营官方旗舰店,https://item.jd.com/100125117966.html,jfs/t1/192768/35/52884/172925/674d6abeFf4360ed7/a7cac24e9b2115f1.jpg.avif
10080199345254,HVIWI国行新品【2024款英特尔可选酷睿】金属,1180.00,5000+,HVIWI旗舰店,https://item.jd.com/10080199345254.html,jfs/t1/187876/2/45941/80729/665d78a6F1d0278bc/de71ba349d710a64.jpg.avif
10110761627144,联想拯救者Y7000P黑神话悟空游戏,2388.00,500+,创智数码经营部,https://item.jd.com/10110761627144.html,jfs/t1/74495/11/28337/126104/66b5d664F20ee8104/bd7d00f6f6195219.jpg.avif
10110411111748,联想小新air14plus,1999.00,1000+,小新Think官企办公本小店,https://item.jd.com/10110411111748.html,jfs/t1/20735/39/22105/90625/669e1cf7Fd1768823/33098a04dcc00b52.jpg.avif
100052887940,联想,4998.00,20万+,联想京东自营旗舰店,https://item.jd.com/100052887940.html,jfs/t1/175266/27/52093/130014/674937f1F0ea7e813/817b8c3fe6d0dbdd.jpg.avif
10110104512230,LGHO2024拯救系列新款,3198.00,2000+,LGHO旗舰店,https://item.jd.com/10110104512230.html,jfs/t1/237242/37/26729/95978/67033f49F19758a9b/6de0cc2f022de983.jpg.avif
10107525100540,HUWYI国行【2024款英特尔+酷睿i7】,2476.00,2万+,HUWYI电脑旗舰店,https://item.jd.com/10107525100540.html,jfs/t1/37080/14/23335/166499/66d12d6fF079d5969/1aff452934b2fdcf.jpg.avif
10096851041463,惠普（HP）星BOOK14 BOOK15,2999.00,2万+,惠普赞晓专卖店,https://item.jd.com/10096851041463.html,jfs/t1/175720/40/51668/75453/6732edbaF4fa35f21/dd3ab5df8071b272.jpg.avif
100094155143,惠普HP 星Book 14英寸轻薄,2899.00,5000+,惠普京东自营旗舰店,https://item.jd.com/100094155143.html,jfs/t1/211330/20/50522/85338/67497855F61829066/2ad4fb795762216b.jpg.avif
100098924539,AOC,1799.00,2000+,AOC笔记本京东自营旗舰店,https://item.jd.com/100098924539.html,jfs/t1/150131/30/50794/412639/67496d20Fb6702a98/e8d3276e6880dc44.png.avif
10038266364599,联想（Lenovo) 拯救者15.6寸Y7000/ R9000P高刷电竞吃鸡设计游戏本二手,1429.00,5万+,新茂二手电脑专营店,https://item.jd.com/10038266364599.html,jfs/t1/132381/36/44776/193887/67353c0fFa2e00eca/18bf98071a0183cf.jpg.avif
100045237138,荣耀MagicBook X14 2023 12代酷睿i5-12450H 16G 512G 100%sRGB高色域 大电池 14吋轻薄,3299.00,10万+,荣耀京东自营旗舰店,https://item.jd.com/100045237138.html,jfs/t1/249898/17/26140/88572/6749c538F3d1c3b97/08fbbfbb1b6c119a.jpg.avif
10091885774488,HAEWI国行【2024款15代英特尔酷睿i7】大屏,1988.00,5万+,HAEWI旗舰店,https://item.jd.com/10091885774488.html,jfs/t1/248029/35/17351/135125/66c7017aF25555d3a/ea5a80bebbbb9147.png.avif
10116077326691,方正,1758.00,500+,优多特电脑整机专营店,https://item.jd.com/10116077326691.html,jfs/t1/187299/34/51669/534142/6736c8cfF8b0d2fc7/291e5f4da754fc66.png.avif
10091980884428,i5 i7四核惠普 联想 戴尔 华硕二手,498.00,2000+,瑞程二手电脑专营店,https://item.jd.com/10091980884428.html,jfs/t1/225882/10/4095/62188/655f8c9aF8f1ab995/eca5ee2dfa019067.jpg.avif
100147681208,荣耀,3999.00,10万+,荣耀京东自营旗舰店,https://item.jd.com/100147681208.html,jfs/t1/186308/30/53775/83655/6749c866Fb4ffefe1/d44064c6a441fb2c.jpg.avif
100107714456,惠普（HP）战66七代 AMD锐龙14英寸轻薄,3599.00,10万+,惠普京东自营官方旗舰店,https://item.jd.com/100107714456.html,jfs/t1/216855/7/51011/76361/674965aeF630df023/12067141a995f145.jpg.avif
10071952635489,联想扬天V14小,2088.00,2000+,联想商用斯泰授权专卖店,https://item.jd.com/10071952635489.html,jfs/t1/242429/17/22675/144084/673ed23dF628e148b/ba345c5c5b643bb9.jpg.avif
100078929100,戴睿（dere）政府补贴商务旗舰高性能,1988.90,5000+,DERE戴睿京东自营旗舰店,https://item.jd.com/100078929100.html,jfs/t1/181229/5/53870/158714/674d2101F7b4363a9/9e822f0b73267ecb.jpg.avif
10086516303976,联想,2549.00,5000+,联想弘朗创新专卖店,https://item.jd.com/10086516303976.html,jfs/t1/247671/35/27208/129625/674fef58Ff2f4bf55/5f28701e65dbdbc1.jpg.avif
10123825314330,MIWEI【政府补贴20%/11月新品】天选者air AI,1999.20,500+,觅为（MIWEI）旗舰店,https://item.jd.com/10123825314330.html,jfs/t1/142366/7/49531/121040/674566c4Fc3a78907/786dae150bebc2bc.jpg.avif
10066919651437,海尔,1560.00,2万+,海尔笔记本旗舰店,https://item.jd.com/10066919651437.html,jfs/t1/212233/21/25066/116253/63c0fee4Ff0d2cc35/bfe1e7ab6a2171c6.jpg.avif
10091885774481,HAEWI国行【2024款15代英特尔酷睿i7】大屏,2358.00,5万+,HAEWI旗舰店,https://item.jd.com/10091885774481.html,jfs/t1/130726/27/44793/134467/66c70176F7a8b8d76/7a795b34d083bc11.png.avif
100102241626,宏碁（acer）非凡Go 青春13代酷睿高性能轻薄本 16英寸办公,4299.00,2万+,宏碁京东自营旗舰店,https://item.jd.com/100102241626.html,jfs/t1/147757/15/47841/114104/67404baaF0518797f/6260397321fb6b7e.jpg.avif
10115370292075,荣耀熊猫2024新款,1699.00,2000+,荣耀熊猫官方旗舰店,https://item.jd.com/10115370292075.html,jfs/t1/91280/22/53538/76995/6719a510Fa6569d4b/10501be2455ac368.png.avif
100095462167,宏碁（acer）非凡Go Fun 16英寸轻薄本IPS舒目大屏 办公,2499.00,2万+,宏碁京东自营旗舰店,https://item.jd.com/100095462167.html,jfs/t1/196205/8/54459/82566/674e6206F9f4227ef/53d7398c867bff88.jpg.avif
10117585897216,华为matebook14,2699.00,200+,Matebook笔记本拼购店,https://item.jd.com/10117585897216.html,jfs/t1/100289/28/46949/57981/66ed4ae1Feb4a6610/7c26e5a311edc5c7.jpg.avif
100071356599,华为MateBook D 14 SE 2024,3999.00,10万+,华为京东自营官方旗舰店,https://item.jd.com/100071356599.html,jfs/t1/238490/40/25981/53995/6749204fF0696ebea/43366c16c9a8418d.jpg.avif
10088279183619,Apple苹果MacBookAir超薄Pro独显二手,823.00,2000+,优品择优二手电脑专营店,https://item.jd.com/10088279183619.html,jfs/t1/184205/37/40686/38794/652a3c89F400560c2/f146dcdd8c1c2160.jpg.avif
10091885774474,HAEWI国行【2024款15代英特尔酷睿i7】大屏,1199.00,5万+,HAEWI旗舰店,https://item.jd.com/10091885774474.html,jfs/t1/130726/27/44793/134467/66c70176F7a8b8d76/7a795b34d083bc11.png.avif
10127398155447,安踏探野PRO丨棉鞋男冬季,539.00,0,安踏跑步旗舰店,https://item.jd.com/10127398155447.html,jfs/t1/132443/35/50248/64981/674919edFede7bdd8/17c41c30a07c891a.jpg.avif
100066342511,骆驼（CAMEL）【腾龙】户外登山,209.00,1万+,骆驼京东自营官方旗舰店,https://item.jd.com/100066342511.html,jfs/t1/247554/5/26540/117647/674966f4Fc140118d/b93720db9c0d95c4.jpg.avif
100018065825,阿迪达斯 adidas 男,239.00,10万+,Adidas京东自营旗舰店,https://item.jd.com/100018065825.html,jfs/t1/190930/8/54616/57565/6749dd11Fda6255f1/e4d5fd0fdf5d2314.jpg.avif
100081521125,安踏【小千禧】休闲,139.00,5万+,安踏京东自营官方旗舰店,https://item.jd.com/100081521125.html,jfs/t1/220139/37/50311/264098/67496c84Fc586ef7f/3d76ed74a4f17c36.jpg.avif
100058551760,回力（Warrior）官方男,119.90,2万+,回力Warrior京东自营旗舰店,https://item.jd.com/100058551760.html,jfs/t1/195892/8/38165/122976/6553da76F68a4437a/03e305c33789f6c2.jpg.avif
100073199299,鸿星尔克,149.00,5万+,鸿星尔克京东自营旗舰店,https://item.jd.com/100073199299.html,jfs/t1/190897/2/54632/117712/6750223fF6e610882/8d288a191f878060.jpg.avif
10126824468132,DOLLVAN男鞋2024秋冬,258.00,6,DOLLVAN男鞋旗舰店,https://item.jd.com/10126824468132.html,jfs/t1/218208/22/49177/111026/6742f1f4Fcca36d80/803318651c457004.jpg.avif
50492892168,安踏男,158.00,5万+,安踏运动鞋服旗舰店,https://item.jd.com/50492892168.html,jfs/t1/163484/11/53611/133322/67503948F0664e106/42508e5605a4b0df.jpg.avif
10087066221368,新百伦官网574男,99.00,1万+,新百伦钦钦专卖店,https://item.jd.com/10087066221368.html,jfs/t1/219059/36/47742/107008/6735b7dbF76172a31/62f041c5a655af24.jpg.avif
15157633196,安踏,158.00,10万+,安踏运动户外旗舰店,https://item.jd.com/15157633196.html,jfs/t1/201923/32/44057/113195/67503216F2bc1d74e/3dde3e0224c968dc.jpg.avif
100046255974,安踏,149.00,50万+,安踏京东自营官方旗舰店,https://item.jd.com/100046255974.html,jfs/t1/182573/4/55022/152726/674fb407F06893992/182b519151b197cf.jpg.avif
100086624540,特步氢风7.0跑步鞋,219.00,10万+,特步京东自营旗舰店,https://item.jd.com/100086624540.html,jfs/t1/218210/23/49170/109858/674984c8F833261a5/59171cdb3d139809.jpg.avif
10123495098695,莆田,148.00,100+,昭昭国乔辛选小店,https://item.jd.com/10123495098695.html,jfs/t1/197755/18/51279/147192/674d7378F45b1bdb6/b96564a7c5a4c529.jpg.avif
100022020508,鸿星尔克男,129.00,5万+,鸿星尔克京东自营旗舰店,https://item.jd.com/100022020508.html,jfs/t1/168727/34/53244/133805/67502182Ff112e4c6/27747d112f5d9f99.jpg.avif
100057943006,361°,149.00,10万+,361度京东自营旗舰店,https://item.jd.com/100057943006.html,jfs/t1/181557/15/49241/105109/67503026F4d1efcfa/b88e5612ec44507f.jpg.avif
10030884795783,特步男,139.00,10万+,特步沃冠专卖店,https://item.jd.com/10030884795783.html,jfs/t1/192406/32/3741/156694/60a36630E8d58b73c/7960f6d10a0e16c5.jpg.avif
100018273163,特步氢风5,142.00,5万+,特步京东自营旗舰店,https://item.jd.com/100018273163.html,jfs/t1/220507/10/48469/104489/6743d212Fa4c5a401/e4d399527f998fee.jpg.avif
100065265756,回力(Warrior)休闲,79.00,5万+,回力(Warrior)鞋业京东自营专区,https://item.jd.com/100065265756.html,jfs/t1/229644/27/19796/85417/6679229bF8245d7c3/5e82bb838b2d01a0.jpg.avif
10127398190582,安踏神行LITE丨革面耐磨男款训练鞋秋冬,269.00,0,安踏跑步旗舰店,https://item.jd.com/10127398190582.html,jfs/t1/191582/39/53349/41432/67491a16F7c1a0e82/6911fb539ce2afda.jpg.avif
100035823439,乔丹男,99.00,1万+,乔丹京东自营旗舰店,https://item.jd.com/100035823439.html,jfs/t1/110921/6/46691/135483/6745eb9dFaa6bd6e9/296501526ee3e3a2.jpg.avif
10104643017874,cabek莆田男,88.00,1000+,cabek鞋靴旗舰店,https://item.jd.com/10104643017874.html,jfs/t1/225302/33/15440/109148/6614e6e2Febc673bf/c6fd04f330b89515.jpg.avif
100013270176,361°,179.00,10万+,361度京东自营旗舰店,https://item.jd.com/100013270176.html,jfs/t1/249367/4/27683/131975/67503014F47c4c0ec/723f1238dc63d991.jpg.avif
100056887528,京东京造【Air 超轻】男士,69.90,20万+,京东京造自营官方旗舰店,https://item.jd.com/100056887528.html,jfs/t1/222640/30/46812/117724/67320cc9F7312bc12/d4cca3e93003c0c2.jpg.avif
100136961156,回力德训,89.90,500+,回力鞋靴京东自营专区,https://item.jd.com/100136961156.html,jfs/t1/233583/39/22579/61603/66b9c3acF2ffac10c/a475549f9b995fa2.jpg.avif
10127398260268,安踏男鞋健步丨轻便舒适,239.00,0,安踏跑步旗舰店,https://item.jd.com/10127398260268.html,jfs/t1/245891/24/22946/155778/67491a3aF625d275e/2a23f64eec306036.jpg.avif
100122686997,FILA ATHLETICS斐乐官方男,397.00,1万+,FILA斐乐京东自营官方旗舰店,https://item.jd.com/100122686997.html,jfs/t1/222925/31/50388/70764/674d8e2aFddee9ec4/0c7b0ee99151009f.jpg.avif
10104066811567,安踏（ANTA）毒刺5丨男,279.00,5000+,安踏噜明专卖店,https://item.jd.com/10104066811567.html,jfs/t1/240456/37/13331/160673/66821c93F7dded09f/6fb700f62d8e4f9e.jpg.avif
10067774017352,鸿星尔克（ERKE）老爹,219.00,5000+,鸿星尔克（ERKE）展劲专卖店,https://item.jd.com/10067774017352.html,jfs/t1/193432/33/47052/183151/667d2fceF0de1a463/236e68bcebf55c52.jpg.avif
100010669217,361°,99.00,10万+,361度京东自营旗舰店,https://item.jd.com/100010669217.html,jfs/t1/248745/32/27128/142901/6750301aF970aeffe/b2023e951099d39f.jpg.avif
6664661,鸿星尔克（ERKE）,107.00,20万+,鸿星尔克京东自营旗舰店,https://item.jd.com/6664661.html,jfs/t1/248387/5/27464/144329/67502148F4628e9de/5076be6e508b9b70.jpg.avif
100123654221,FIIL Key Max深度主动降噪头戴式蓝牙,279.00,2000+,FIIL京东自营旗舰店,https://item.jd.com/100123654221.html,jfs/t1/219157/31/48966/71063/673aafa8F3ee47aee/955c83069f250e12.jpg.avif
100099039691,华为FreeBuds SE 2 蓝牙,139.00,100万+,华为京东自营官方旗舰店,https://item.jd.com/100099039691.html,jfs/t1/239667/39/24391/25969/674ab036Fc3a166fb/370c5928df7d9a87.jpg.avif
100147417474,小米（MI）Type-C,59.00,200万+,小米京东自营旗舰店,https://item.jd.com/100147417474.html,jfs/t1/4177/36/26346/9075/670c8eccF267afaac/90663fc8b0706c86.jpg.avif
100086675851,惠普（HP）H100游戏,47.89,2万+,惠普（HP）外设京东自营旗舰店,https://item.jd.com/100086675851.html,jfs/t1/207617/8/47527/116394/67343c26F8a9c51c6/61082bc2e20ffee8.jpg.avif
10056074982980,迪士尼（DISNEY） 【2024新款】蓝牙,26.99,2万+,星科数码专营店,https://item.jd.com/10056074982980.html,jfs/t1/199463/4/40249/66847/65ddb9ccF912a837c/1a668c976ce5e6b0.jpg.avif
10103486397243,VGBON【睡眠降噪】骨传导感蓝牙,36.80,2万+,VGBON旗舰店,https://item.jd.com/10103486397243.html,jfs/t1/247670/17/8811/117747/66406c45Fe2018558/0091ae357fd883e6.jpg.avif
100121458443,SUUNTO颂拓Aqua 【重磅,1799.00,2000+,SUUNTO颂拓京东自营旗舰店,https://item.jd.com/100121458443.html,jfs/t1/182604/39/53856/127333/673dbe73Ff49d9444/01749b3203738540.jpg.avif
10122847844169,【京东物流】无线蓝牙,18.00,2000+,京喜自营官方店,https://item.jd.com/10122847844169.html,jfs/t1/172575/37/52896/74390/674ee1eeF1b4c348a/328b47bef0b6dec6.jpg.avif
10082713763761,Viken【柏林之声|顶配新款】蓝牙,128.00,50万+,维肯Viken旗舰店,https://item.jd.com/10082713763761.html,jfs/t1/212064/18/48144/128750/673eaa24F74e2f016/ac862e9b4f5d8c84.jpg.avif
100007522725,漫步者（EDIFIER）H180Plus 半入耳式有线,38.99,50万+,漫步者京东自营旗舰店,https://item.jd.com/100007522725.html,jfs/t1/241427/17/25274/45351/67481aadFd782b530/37953eafdb9e4ade.jpg.avif
100038300597,迪士尼（DISNEY）【热销20万件】联名蓝牙,39.00,20万+,迪士尼（DISNEY）音频京东自营专卖店,https://item.jd.com/100038300597.html,jfs/t1/216422/25/41555/74487/66751a46Fb1a3b8b4/5fa38ae5f1411fbb.jpg.avif
70533010013,联想（Lenovo）【好评10万+】HE05X蓝牙,39.00,10万+,星科数码专营店,https://item.jd.com/70533010013.html,jfs/t1/192230/40/42824/104009/65f8f1f9F6876a32b/f089b0532af50a21.jpg.avif
10125553852925,飞利浦蓝牙,349.00,19,飞利浦影音官方旗舰店,https://item.jd.com/10125553852925.html,jfs/t1/248734/24/26380/72790/67481665F30c40eaa/a2cdcb017849a0c0.jpg.avif
10121781325012,联想（Lenovo）【柏林之声】顶配版蓝牙,69.00,2000+,联想安诺专卖店,https://item.jd.com/10121781325012.html,jfs/t1/240937/26/23937/178314/6746be6fF3af44dc9/76c4d3ea01f8ccfd.jpg.avif
71629072188,奈语有线,16.90,20万+,奈语邦卡尔专卖店,https://item.jd.com/71629072188.html,jfs/t1/94538/12/48277/235665/661c0bb7F9deacec0/440dd398d2f3b29e.jpg.avif
10063004092147,Viken【华强北18代Pro8顶配版】蓝牙,168.00,50万+,维肯旗舰店,https://item.jd.com/10063004092147.html,jfs/t1/219948/2/46896/438843/6729e312Fc18bf033/931c87f510fffe5a.png.avif
10061449618285,联想（Lenovo）【超低延迟】蓝牙,49.61,5万+,联想安诺专卖店,https://item.jd.com/10061449618285.html,jfs/t1/245888/11/24072/136747/673d4ceeF7499a742/223e820695cf5ce6.jpg.avif
10051916451290,Viken【二十万人口碑见证】蓝牙,69.00,20万+,维肯旗舰店,https://item.jd.com/10051916451290.html,jfs/t1/155687/6/47843/119149/66f50b8fF0d1bb963/e78c3bdac8e6c846.jpg.avif
100100258770,韶音（SHOKZ）OpenSwim Pro S710 骨传导蓝牙,1298.00,2万+,韶音（SHOKZ）京东自营旗舰店,https://item.jd.com/100100258770.html,jfs/t1/189132/37/51954/68167/674026b9F6c49491d/b4eaca0d36466787.jpg.avif
100060690633,小米（MI）Redmi Buds 4 活力版 无线蓝牙,88.50,50万+,小米京东自营旗舰店,https://item.jd.com/100060690633.html,jfs/t1/233456/19/27902/48827/67331e7dF3654eaf1/cd61c71c730245ce.jpg.avif
100138110650,智国者【柏林之声级丨2024新款】蓝牙,59.90,20万+,智国者（WITGOER）京东自营旗舰店,https://item.jd.com/100138110650.html,jfs/t1/223498/13/48720/75030/67347d18F87f448f8/22db0e01b73468cf.png.avif
10119828998552,UKL【官网正品|新Air第4代降噪款】苹果蓝牙,158.00,5000+,UKL旗舰店,https://item.jd.com/10119828998552.html,jfs/t1/218798/36/51543/58148/674edba8F0c025afd/071a72712e92eb1f.jpg.avif
100113775103,索爱SL6 Pro 蓝牙,99.00,20万+,索爱京东自营旗舰店,https://item.jd.com/100113775103.html,jfs/t1/178507/15/52824/64584/67442213F562ec901/d013335664231d8d.jpg.avif
10051488373698,迪士尼（DISNEY）联名F9真无线蓝牙,29.90,5万+,星科数码专营店,https://item.jd.com/10051488373698.html,jfs/t1/235289/36/17138/26172/66514f83F2bca902c/d01cb601f3e3288c.jpg.avif
56315574202,园世游泳运动骨传导,178.00,5万+,园世官方旗舰店,https://item.jd.com/56315574202.html,jfs/t1/131404/31/43199/105263/66092a16F515bb31f/b8f429f42d680797.jpg.avif
100061809632,漫步者（EDIFIER）Zero 喵 喵系列限定主题礼盒 真无线蓝牙,179.00,5万+,漫步者京东自营旗舰店,https://item.jd.com/100061809632.html,jfs/t1/94930/5/46386/74388/67496ce2F6879580f/de515402cd45b416.jpg.avif
10063283110300,Linklike【哈曼调音丨环绕重低音】蓝牙,278.00,10万+,Linklike京东自营旗舰店,https://item.jd.com/10063283110300.html,jfs/t1/137376/24/45721/47598/66df1c5fF1ed5c8d0/a23274cc33946dd5.jpg.avif
